source_commit,current_path,action,target_path,rationale,review_status,target_collision
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/PROPS_PLAYER_ENGINES_WEEKLY.md,keep,docs/evidence/historical/PROPS_PLAYER_ENGINES_WEEKLY.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/STAGE_1_RESULTS.md,keep,docs/evidence/historical/STAGE_1_RESULTS.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/STAGE_2_RESULTS.md,keep,docs/evidence/historical/STAGE_2_RESULTS.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/build-order-measurements.md,keep,docs/evidence/historical/build-order-measurements.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/execution-work-through-2026-09-08.md,keep,docs/evidence/historical/execution-work-through-2026-09-08.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/model-diagnostic-2026-08-26.md,keep,docs/evidence/historical/model-diagnostic-2026-08-26.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/nfl-model-status-through-2026-08-30.md,keep,docs/evidence/historical/nfl-model-status-through-2026-08-30.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/path-to-profit-measurements.md,keep,docs/evidence/historical/path-to-profit-measurements.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/profitability-baselines.md,keep,docs/evidence/historical/profitability-baselines.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/session-results-2026-09-07.md,keep,docs/evidence/historical/session-results-2026-09-07.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/historical/status-narrative-2026-09-02-facts.md,keep,docs/evidence/historical/status-narrative-2026-09-02-facts.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/evidence/history/WORK_LOG.md,keep,docs/evidence/history/WORK_LOG.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/architecture/FOLDER-REORGANIZATION.md,keep,docs/reference/architecture/FOLDER-REORGANIZATION.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/architecture/domain-ownership.md,keep,docs/reference/architecture/domain-ownership.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/architecture/folder-map.csv,keep,docs/reference/architecture/folder-map.csv,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/betting/execution-slate.md,keep,docs/reference/betting/execution-slate.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/fantasy/DRAFT_ADVICE_VERIFY_LOOP.md,keep,docs/reference/fantasy/DRAFT_ADVICE_VERIFY_LOOP.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/fantasy/DRAFT_CAPTURE.md,keep,docs/reference/fantasy/DRAFT_CAPTURE.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/fantasy/DRAFT_CAPTURE_EXTENSION.md,keep,docs/reference/fantasy/DRAFT_CAPTURE_EXTENSION.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/fantasy/OFFSEASON_DATA.md,keep,docs/reference/fantasy/OFFSEASON_DATA.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/fantasy/OFFSEASON_MODEL.md,keep,docs/reference/fantasy/OFFSEASON_MODEL.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/fantasy/PRESEASON_MODEL.md,keep,docs/reference/fantasy/PRESEASON_MODEL.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/fantasy/TRADE_LAB_VERIFY_LOOP.md,keep,docs/reference/fantasy/TRADE_LAB_VERIFY_LOOP.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/fantasy/draft-device-runbook.md,keep,docs/reference/fantasy/draft-device-runbook.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/football/WEEKLY_DATA_AND_2022_2025_REBUILD.md,keep,docs/reference/football/WEEKLY_DATA_AND_2022_2025_REBUILD.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/model-governance-manual.md,keep,docs/reference/model-governance-manual.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/research/RESEARCH_ADOPTABLE_CODE.md,keep,docs/reference/research/RESEARCH_ADOPTABLE_CODE.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/research/RESEARCH_OPEN_SOURCE_FANTASY.md,keep,docs/reference/research/RESEARCH_OPEN_SOURCE_FANTASY.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/research/RESEARCH_PLATFORM_INTEGRATIONS.md,keep,docs/reference/research/RESEARCH_PLATFORM_INTEGRATIONS.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,docs/reference/research/RESEARCH_UI_PATTERNS.md,keep,docs/reference/research/RESEARCH_UI_PATTERNS.md,Current documentation/evidence location; canonical plan is docs/CLAUDE-NEXT-STEPS.md. Extract any remaining task queue before deletion; preserve dated evidence.,current_path_inventory_content_consolidation_required,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,install.ps1,keep,install.ps1,Root install/build/config contract; maintain paths and ignored runtime boundaries,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,install.sh,keep,install.sh,Root install/build/config contract; maintain paths and ignored runtime boundaries,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,mac/Install Gridiron HQ.command,keep,mac/Install Gridiron HQ.command,Stable platform launch/install entrypoints; delegate shared implementation,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,mac/Start Gridiron HQ.command,keep,mac/Start Gridiron HQ.command,Stable platform launch/install entrypoints; delegate shared implementation,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,package-lock.json,keep,package-lock.json,Root install/build/config contract; maintain paths and ignored runtime boundaries,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,package.json,keep,package.json,Root install/build/config contract; maintain paths and ignored runtime boundaries,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/README.md,keep,research/README.md,Separate offline Python environment and instructions; do not import into serving,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/book_lag_lab.py,move_after_fixes,research/betting/nfl/book_lag_lab.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/drift.py,move_after_fixes,research/betting/nfl/drift.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/expert_selector_lab.py,move_after_fixes,research/betting/nfl/expert_selector_lab.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/leakage.py,move_after_fixes,research/betting/nfl/leakage.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/market_lab.py,move_after_fixes,research/betting/nfl/market_lab.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/model_discipline.py,move_after_fixes,research/betting/nfl/model_discipline.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/requirements.txt,keep,research/requirements.txt,Retain shared research environment contract; verify pins and reproducible environment before introducing optional packages.,environment_contract_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/test_book_lag_lab.py,move_after_fixes,research/betting/nfl/test_book_lag_lab.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/test_drift.py,move_after_fixes,research/betting/nfl/test_drift.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/test_expert_selector_lab.py,move_after_fixes,research/betting/nfl/test_expert_selector_lab.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/test_market_lab.py,move_after_fixes,research/betting/nfl/test_market_lab.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/test_model_discipline.py,move_after_fixes,research/betting/nfl/test_model_discipline.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/test_tree_lab.py,move_after_fixes,research/betting/nfl/test_tree_lab.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,research/tree_lab.py,move_after_fixes,research/betting/nfl/tree_lab.py,Preserve existing research; shared dataset and artifacts before path migration. Verify Python imports and scripts.,research_path_sensitive,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/analyze-qbr-fantasy-signal.mjs,move_with_command_wrapper,scripts/fantasy/analyze-qbr-fantasy-signal.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/audit-football-first.mjs,move_with_command_wrapper,scripts/betting/nfl/audit-football-first.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/audit-passing-specialists.mjs,move_with_command_wrapper,scripts/betting/nfl/audit-passing-specialists.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/audit-trend-totals.mjs,move_with_command_wrapper,scripts/betting/nfl/audit-trend-totals.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/bootstrap-data.mjs,move_with_command_wrapper,scripts/football/bootstrap-data.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/bootstrap-mlb.mjs,move_with_command_wrapper,scripts/betting/mlb/bootstrap-mlb.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/build-evidence-dataset.mjs,move_with_command_wrapper,scripts/betting/nfl/build-evidence-dataset.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/build-role-scenario-lab.mjs,move_with_command_wrapper,scripts/betting/nfl/build-role-scenario-lab.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/diagnose-passing-components.mjs,move_with_command_wrapper,scripts/betting/nfl/diagnose-passing-components.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-level-uncertainty.mjs,move_with_command_wrapper,scripts/fantasy/fit-level-uncertainty.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-prop-calibration.mjs,move_with_command_wrapper,scripts/betting/nfl/fit-prop-calibration.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-role-recency.mjs,move_with_command_wrapper,scripts/fantasy/fit-role-recency.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-shrinkage-weekly.mjs,move_with_command_wrapper,scripts/fantasy/fit-shrinkage-weekly.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-shrinkage.mjs,move_with_command_wrapper,scripts/fantasy/fit-shrinkage.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-team-volume-dispersion.mjs,move_with_command_wrapper,scripts/football/fit-team-volume-dispersion.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-weekly-coverage.mjs,move_with_command_wrapper,scripts/fantasy/fit-weekly-coverage.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-weekly-ensemble.mjs,move_with_command_wrapper,scripts/fantasy/fit-weekly-ensemble.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/fit-weekly.mjs,move_with_command_wrapper,scripts/fantasy/fit-weekly.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/freeze-baseline.mjs,move_with_command_wrapper,scripts/fantasy/freeze-baseline.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/import-scottfree.mjs,move_with_command_wrapper,scripts/football/import-scottfree.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/install.mjs,keep_command_wrapper,scripts/install.mjs,Stable user/launcher npm entry; delegate implementation to scripts/platform,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/launcher-tunnel.mjs,move_with_command_wrapper,scripts/platform/launcher-tunnel.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/launcher.mjs,move_with_command_wrapper,scripts/platform/launcher.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/lint.mjs,move_with_command_wrapper,scripts/platform/lint.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/migrate.mjs,move_with_command_wrapper,scripts/platform/migrate.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/nfl-2022-2025-rebuild.mjs,move_with_command_wrapper,scripts/betting/nfl/nfl-2022-2025-rebuild.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/nfl-blind-audit.mjs,move_with_command_wrapper,scripts/betting/nfl/nfl-blind-audit.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/package-release.mjs,move_with_command_wrapper,scripts/platform/package-release.mjs,Preserve release command; exclude configured/default runtime and private state in Git and filesystem-walk packaging; test dummy sentinels plus installed plan/assets,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/rollback-migration.mjs,move_with_command_wrapper,scripts/platform/rollback-migration.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/run-news-event-impact.mjs,move_with_command_wrapper,scripts/betting/nfl/run-news-event-impact.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/schema-files.txt,move_with_command_wrapper,scripts/platform/schema-files.txt,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/schema-snapshot.mjs,move_with_command_wrapper,scripts/platform/schema-snapshot.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/start-smoke.mjs,move_with_command_wrapper,scripts/platform/start-smoke.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/start.mjs,keep_command_wrapper,scripts/start.mjs,Stable user/launcher npm entry; delegate implementation to scripts/platform,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/sync-ffopportunity.mjs,move_with_command_wrapper,scripts/football/sync-ffopportunity.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/sync-offseason-data.mjs,move_with_command_wrapper,scripts/football/sync-offseason-data.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/tunnel.mjs,keep_command_wrapper,scripts/tunnel.mjs,Stable user/launcher npm entry; delegate implementation to scripts/platform,carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,scripts/verify-qbr-integration.mjs,move_with_command_wrapper,scripts/fantasy/verify-qbr-integration.mjs,"Update package scripts, launchers, audit path hash scopes and file-based references",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/data/analyst-notes-2026.json,move_tracked_asset,assets/fantasy/analyst-notes-2026.json,"Tracked analyst/draft evidence assets, distinct from untracked runtime database; preserve source/date",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/data/draft-audit-signals-2026.json,move_tracked_asset,assets/fantasy/draft-audit-signals-2026.json,"Tracked analyst/draft evidence assets, distinct from untracked runtime database; preserve source/date",carried_forward_ownership_proposal_verify_callers,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/index.js,keep,server/db/index.js,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/migrate.js,keep,server/db/migrate.js,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/README.md,keep,server/db/schema/README.md,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/core-and-fantasy.js,keep,server/db/schema/core-and-fantasy.js,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/core-and-fantasy.manifest.json,keep,server/db/schema/core-and-fantasy.manifest.json,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/mlb-model-misc.js,keep,server/db/schema/mlb-model-misc.js,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/mlb-model-misc.manifest.json,keep,server/db/schema/mlb-model-misc.manifest.json,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/nfl-a-to-m.js,keep,server/db/schema/nfl-a-to-m.js,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/nfl-a-to-m.manifest.json,keep,server/db/schema/nfl-a-to-m.manifest.json,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/nfl-n-to-z.js,keep,server/db/schema/nfl-n-to-z.js,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/schema/nfl-n-to-z.manifest.json,keep,server/db/schema/nfl-n-to-z.manifest.json,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/seed/index.js,keep,server/db/seed/index.js,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
401a5d01ea488ec1da96d4c9ac6db995e2ed38b2,server/db/seed/players.js,keep,server/db/seed/players.js,"Retain bootstrap, default data path and migration discovery through integrity repairs; change only under explicit path/upgrade fixtures.",path_sensitive_keep,
