id,name,kind,domain,file,entry_point,predicts,inputs_tables,inputs_features,upstream_models,technique,evaluation_harness,tests,measured_results,known_failures,improvement_options,status,point_in_time_safe,reads_closing_market,last_verified
nfl_nfelo_qb,nfl_nfelo_qb,data_table,infra,server/db/schema/mlb-model-misc.js,server/db/schema/mlb-model-misc.js:216,n/a (raw storage table),nfelo,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfelo.js;server/services/nfl-ensemble.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: fetched_at)",n/a,2026-09-16
nfl_ngs,nfl_ngs,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:43,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-advanced.js;server/services/nfl-engine-registry.js;server/services/nfl-player-value.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_odds_archive,nfl_odds_archive,data_table,market,server/db/schema/mlb-model-misc.js,server/db/schema/mlb-model-misc.js:314,n/a (raw storage table),odds API (direct book scrapes / Odds API / SportsGameOdds),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/migrations/047_backfill_open_spread_pinnacle_2022_2025.js;server/migrations/052_line_snapshot_receipt_clock.js;server/services/beat-the-close.js;server/services/line-move-study.js  backfills game_lines.open_spread/open_total via a Pinnacle-derived Oddstrader median that had a sign-corruption bug for 2022-2025 rows (migration 047).,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: fetched_at)",n/a,2026-09-16
nfl_officials,nfl_officials,data_table,refs,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:86,n/a (raw storage table),PFR (nfl-officials.js ingestOfficials),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-officials.js;server/services/nfl-team-card.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_online_neural_artifacts,nfl_online_neural_artifacts,data_table,market,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:110,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-engine-registry.js;server/services/nfl-online-neural.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_online_neural_examples,nfl_online_neural_examples,data_table,market,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:99,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-online-neural.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_orthogonal_specialist_artifacts,nfl_orthogonal_specialist_artifacts,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:122,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-orthogonal-specialists.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_page_explain_audits,nfl_page_explain_audits,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:137,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-page-explain-audit.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_pfr_adv,nfl_pfr_adv,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:48,n/a (raw storage table),nflverse (PFR-sourced advstats mirror),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-advanced.js;server/services/nfl-availability.js;server/services/nfl-engine-registry.js;server/services/nfl-player-value.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_pick_decisions,nfl_pick_decisions,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:100,n/a (raw storage table),internal-ledger,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-auto-picks.js;server/services/nfl-decision-tape.js;server/services/scheduler.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_pick_explanation_audits,nfl_pick_explanation_audits,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:169,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-pick-explanation-audit.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_pick_watch_log,nfl_pick_watch_log,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:187,n/a (raw storage table),internal-ledger,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-pick-watch.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_play_by_play,nfl_play_by_play,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:306,n/a (raw storage table),nflverse+ESPN (live PBP polling),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/scheduler.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: fetched_at)",n/a,2026-09-16
nfl_play_charting,nfl_play_charting,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:480,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-blind-audit.js;server/services/nfl-feature-coverage.js;server/services/nfl-formations.js;server/services/nfl-weekly-feature-store.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_play_formations,nfl_play_formations,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:468,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-advanced.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_player_feature_vectors,nfl_player_feature_vectors,data_table,roster,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:632,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-blind-audit.js;server/services/nfl-model-growth.js;server/services/nfl-weekly-feature-store.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_player_roster_events,nfl_player_roster_events,data_table,roster,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:218,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-roster-strength.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_player_state_quarantine,nfl_player_state_quarantine,data_table,roster,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:238,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-player-state.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_player_week_features,nfl_player_week_features,data_table,roster,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:160,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/football-context.js;server/services/nfl-advanced.js;server/services/nfl-engine-registry.js;server/services/nfl-pbp.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_policy_audits,nfl_policy_audits,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:446,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-replay.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_postgame_truth_packets,nfl_postgame_truth_packets,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:248,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-postgame-truth.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_pregame_snapshot_history,nfl_pregame_snapshot_history,data_table,roster,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:263,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-player-value.js;server/services/nfl-pregame.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_prop_calibration_fits,nfl_prop_calibration_fits,data_table,props,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:290,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/decay-watch.js;server/services/nfl-prop-calibration.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_prop_clv,nfl_prop_clv,data_table,props,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:298,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/scheduler.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_prop_policy_archive,nfl_prop_policy_archive,data_table,props,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:309,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-prop-clv.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_prop_quote_snapshots,nfl_prop_quote_snapshots,data_table,props,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:343,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-prop-clv.js;server/services/nfl-props.js;server/services/prop-feeds.js;server/services/props-total-consistency.js  100% underdog rows in the live DB; Odds API and Action Network prop paths currently write zero rows.,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_qbr_weekly,nfl_qbr_weekly,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:353,n/a (raw storage table),nflverse (ESPN-sourced QBR mirror),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-qbr.js;server/services/projections.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: fetched_at)",n/a,2026-09-16
nfl_quote_batches,nfl_quote_batches,data_table,market,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:363,n/a (raw storage table),odds API (direct book scrapes / Odds API / SportsGameOdds),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-advanced.js;server/services/nfl-t60-packet.js,unknown (not found),live,yes (has capture/receipt clock column: received_at),n/a,2026-09-16
nfl_quote_tape,nfl_quote_tape,data_table,market,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:390,n/a (raw storage table),odds API (direct book scrapes / Odds API / SportsGameOdds),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/date-util.js;server/services/nfl-t60-packet.js,unknown (not found),live,yes (has capture/receipt clock column: snapshot_at),n/a,2026-09-16
nfl_replay_bets,nfl_replay_bets,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:438,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-replay.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_replay_runs,nfl_replay_runs,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:430,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-replay.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_residual_audits,nfl_residual_audits,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:464,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-research.js;scripts/backfill-historical-trial-registry.mjs,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_risk_lab_artifacts,nfl_risk_lab_artifacts,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:482,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-engine-registry.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_risk_lab_predictions,nfl_risk_lab_predictions,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:470,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-risk-lab.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_rookie_evidence,nfl_rookie_evidence,data_table,roster,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:493,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-rookies.js;server/services/nfl-roster-strength.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_roster_snapshots,nfl_roster_snapshots,data_table,roster,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:204,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/draft-assist.js;server/services/nfl-blind-audit.js;server/services/nfl-player-state.js;server/services/offseason-model.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_rule_state,nfl_rule_state,data_table,infra,server/db/schema/core-and-fantasy.js,server/db/schema/core-and-fantasy.js:408,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/beat-the-close.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_scottfree_game_features,nfl_scottfree_game_features,data_table,infra,server/migrations/022_scottfree_game_features.js,server/migrations/022_scottfree_game_features.js:39,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/migrations/022_scottfree_game_features.js;scripts/import-scottfree.mjs,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_sgp_quotes,nfl_sgp_quotes,data_table,market,server/migrations/014_profit_execution_triggers.js,server/migrations/014_profit_execution_triggers.js:23,n/a (raw storage table),odds API (direct book scrapes / Odds API / SportsGameOdds),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/migrations/014_profit_execution_triggers.js;server/services/nfl-prop-correlation.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_signal_reliability_artifacts,nfl_signal_reliability_artifacts,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:527,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-engine-registry.js;server/services/nfl-signal-reliability.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_signal_snapshots,nfl_signal_snapshots,data_table,roster,server/db/schema/core-and-fantasy.js,server/db/schema/core-and-fantasy.js:416,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/beat-the-close.js;server/services/nfl-weather.js;scripts/_prepare-validation-db.mjs,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_sim_calibration_artifacts,nfl_sim_calibration_artifacts,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:542,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-sim-calibration.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_snaps,nfl_snaps,data_table,roster,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:53,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-advanced.js;server/services/nfl-availability.js;server/services/nfl-bitemporal.js;server/services/nfl-engine-registry.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_source_registry,nfl_source_registry,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:365,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-evidence.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: updated_at)",n/a,2026-09-16
nfl_stadiums,nfl_stadiums,data_table,infra,server/db/schema/mlb-model-misc.js,server/db/schema/mlb-model-misc.js:244,n/a (raw storage table),nfelo,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfelo.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: fetched_at)",n/a,2026-09-16
nfl_t60_observations,nfl_t60_observations,data_table,infra,server/migrations/034_t60_runner_ledger.js,server/migrations/034_t60_runner_ledger.js:33,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/betting/nfl/strategy/t60-runner.js;server/migrations/034_t60_runner_ledger.js;server/migrations/036_t60_packet_body.js;server/services/nfl-execution-pipeline.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_team_cards,nfl_team_cards,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:551,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-blind-audit.js;server/services/nfl-orthogonal-specialists.js;server/services/nfl-team-card.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_team_coaches,nfl_team_coaches,data_table,roster,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:207,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-coaches.js;server/services/scheduler.js  reaches ensemble ctx (nfl-roster-strength.js:362) as metadata only; no predict() reads it numerically.,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: fetched_at)",n/a,2026-09-16
nfl_team_feature_vectors,nfl_team_feature_vectors,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:626,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-blind-audit.js;server/services/nfl-model-growth.js;server/services/nfl-weekly-feature-store.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_team_stadiums,nfl_team_stadiums,data_table,infra,server/db/schema/mlb-model-misc.js,server/db/schema/mlb-model-misc.js:249,n/a (raw storage table),nfelo,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfelo.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: fetched_at)",n/a,2026-09-16
nfl_team_week_features,nfl_team_week_features,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:154,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/football-context.js;server/services/nfl-advanced.js;server/services/nfl-auto-picks.js;server/services/nfl-engine-registry.js  features JSON blob: 127 of 183 computed feature keys (all def_*/off_* advanced EPA/success-rate keys) are never read by any consumer.,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_teams,nfl_teams,data_table,infra,server/db/schema/core-and-fantasy.js,server/db/schema/core-and-fantasy.js:62,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/book-feeds.js;server/services/football-context.js;server/services/matchups.js;server/services/nfl-coaches.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_teaser_execution_legs,nfl_teaser_execution_legs,data_table,infra,server/migrations/012_teaser_execution_ledger.js,server/migrations/012_teaser_execution_ledger.js:33,n/a (raw storage table),internal-ledger,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/betting/nfl/strategy/teaser-season.js;server/migrations/012_teaser_execution_ledger.js;server/routes/wong.js;server/services/nfl-profitability.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_teaser_executions,nfl_teaser_executions,data_table,infra,server/migrations/012_teaser_execution_ledger.js,server/migrations/012_teaser_execution_ledger.js:11,n/a (raw storage table),internal-ledger,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/migrations/012_teaser_execution_ledger.js;server/routes/wong.js;server/services/nfl-profitability.js;server/services/nfl-teaser-execution.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_teaser_price_ledger,nfl_teaser_price_ledger,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:274,n/a (raw storage table),internal-ledger,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/betting/nfl/strategy/teaser-scan.js;server/betting/nfl/strategy/teaser-season.js;server/migrations/035_alt_spread_capture.js;server/routes/wong.js,unknown (not found),live,yes (has capture/receipt clock column: captured_at),n/a,2026-09-16
nfl_top100,nfl_top100,data_table,infra,server/db/schema/core-and-fantasy.js,server/db/schema/core-and-fantasy.js:336,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/routes/accolades.js;server/routes/edge.js;server/routes/nfldata.js;server/services/source-registry.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: fetched_at)",n/a,2026-09-16
nfl_total_calibrations,nfl_total_calibrations,data_table,total,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:567,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-total-calibration.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_total_picks,nfl_total_picks,data_table,total,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:335,n/a (raw storage table),internal-ledger,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-pick-watch.js;server/services/nfl-props.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_tweet_line_watch,nfl_tweet_line_watch,data_table,news,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:577,n/a (raw storage table),ESPN+other (RSS/TwitterAPI.io),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-profitability.js;server/services/nfl-tweet-line-correlation.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_user_bets,nfl_user_bets,data_table,infra,server/db/schema/nfl-n-to-z.js,server/db/schema/nfl-n-to-z.js:592,n/a (raw storage table),internal-ledger,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-user-bets.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
nfl_validation_windows,nfl_validation_windows,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:371,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,not read by the live NFL pick path; consumed only outside it by: server/services/nfl-evidence.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_verified_events,nfl_verified_events,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:337,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-event-archive.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nfl_weekly_expert_examples,nfl_weekly_expert_examples,data_table,infra,server/db/schema/nfl-a-to-m.js,server/db/schema/nfl-a-to-m.js:409,n/a (raw storage table),derived,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-replay.js,unknown (not found),live,"partial (only a generic timestamp column, not confirmed as a receipt clock: created_at)",n/a,2026-09-16
nflverse_player_positions,nflverse_player_positions,data_table,roster,server/db/schema/mlb-model-misc.js,server/db/schema/mlb-model-misc.js:292,n/a (raw storage table),nflverse,unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,in the live pick path via: server/services/nfl-pbp.js;server/services/nflverse.js,unknown (not found),live,no (no clock column of any kind),n/a,2026-09-16
beat_the_close,beat_the_close,scheduler_job,market,server/services/scheduler.js,server/services/scheduler.js:826,Beat-the-close monitor,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,captured and consumed by nothing that forecasts (per LATEST-PLAN DATA SOURCES section),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
cfbd_rookie_usage,cfbd_rookie_usage,scheduler_job,roster,server/services/scheduler.js,server/services/scheduler.js:1006,"CollegeFootballData rookie season usage (key-gated, 0 rows per LATEST-PLAN)",unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
decay_watch,decay_watch,scheduler_job,infra,server/services/scheduler.js,server/services/scheduler.js:996,Decay-watch refresh,unknown (not found),unknown (not found),n/a,none,n/a,unknown (not found),unmeasured,unknown (not found),unknown (not found),live,unknown (not found) — not individually checked for a receipt clock,n/a,2026-09-16
