source,path,source_sha256,source_bytes,duplicate,committed_sha256
workspace/work/recovered-claude/wf_65f8c9e5-bf5/verify-walk-forward-validation.json,research/september-14-sweeps/wf_65f8c9e5-bf5/verify-walk-forward-validation.json,28edf7eb66529f1477ca7f2f9c90c8dd7a88c9c74af145c990de50b76157eac9,12579,True,28edf7eb66529f1477ca7f2f9c90c8dd7a88c9c74af145c990de50b76157eac9
workspace/work/recovered-claude/wf_65f8c9e5-bf5/verify-walk-forward-validation.md,archive/session-work/recovered-claude/wf_65f8c9e5-bf5/verify-bet-authority-calibration.md,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
workspace/work/recovered-claude/wf_a5fefa25-93a/research-compute-data-engineering-scale.md,archive/session-work/recovered-claude/wf_a5fefa25-93a/research-compute-data-engineering-scale.md,1f4bcb409ca846a2754b04d6a687311caaead6d02653a4ce26887cdde30207d5,71,False,1f4bcb409ca846a2754b04d6a687311caaead6d02653a4ce26887cdde30207d5
workspace/work/recovered-claude/wf_a5fefa25-93a/research-history-1999-era-adjustment.md,archive/session-work/recovered-claude/wf_a5fefa25-93a/research-compute-data-engineering-scale.md,1f4bcb409ca846a2754b04d6a687311caaead6d02653a4ce26887cdde30207d5,71,True,1f4bcb409ca846a2754b04d6a687311caaead6d02653a4ce26887cdde30207d5
workspace/work/recovered-claude/wf_a5fefa25-93a/research-large-heterogeneous-ensembles.md,archive/session-work/recovered-claude/wf_a5fefa25-93a/research-compute-data-engineering-scale.md,1f4bcb409ca846a2754b04d6a687311caaead6d02653a4ce26887cdde30207d5,71,True,1f4bcb409ca846a2754b04d6a687311caaead6d02653a4ce26887cdde30207d5
workspace/work/recovered-claude/wf_a5fefa25-93a/research-multitask-multimarket.md,archive/session-work/recovered-claude/wf_65f8c9e5-bf5/verify-bet-authority-calibration.md,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
workspace/work/recovered-claude/wf_a5fefa25-93a/research-play-drive-to-game-hierarchy.md,archive/session-work/recovered-claude/wf_65f8c9e5-bf5/verify-bet-authority-calibration.md,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
workspace/work/recovered-claude/wf_a5fefa25-93a/research-player-level-lineup-aware.md,archive/session-work/recovered-claude/wf_a5fefa25-93a/research-compute-data-engineering-scale.md,1f4bcb409ca846a2754b04d6a687311caaead6d02653a4ce26887cdde30207d5,71,True,1f4bcb409ca846a2754b04d6a687311caaead6d02653a4ce26887cdde30207d5
workspace/work/recovered-claude/wf_a5fefa25-93a/research-sequence-deep-models-pbp.md,archive/session-work/recovered-claude/wf_65f8c9e5-bf5/verify-bet-authority-calibration.md,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
workspace/work/recovered-claude/wf_a5fefa25-93a/research-simulation-as-feature-and-distribution.md,archive/session-work/recovered-claude/wf_65f8c9e5-bf5/verify-bet-authority-calibration.md,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,True,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
workspace/work/recovered-claude/workflow-result.json,archive/session-work/recovered-claude/workflow-result.json,1704ae93b14aafb99bd1cceb6b7f87a1af0620a7f98d588222208ba33a646848,79004,False,1704ae93b14aafb99bd1cceb6b7f87a1af0620a7f98d588222208ba33a646848
workspace/work/weekly-training-instructions.md,archive/session-work/weekly-training-instructions.md,4cf035b8917f959020ed907c0445c3af0f4b7adcb49d48717c2c74ad49323b9d,24850,False,4cf035b8917f959020ed907c0445c3af0f4b7adcb49d48717c2c74ad49323b9d
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/AGENT-PLAYBOOK.md,plans/AGENT-PLAYBOOK.md,6f7f7900898f1587136705c685999759a3e8ef674001fe132be2430c1e7b3e17,79548,True,b066e7548be80dd127e4fc8b0973e2291589cee8a8f08c1923bd445635ba855f
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/BETTING-MODEL-BUILD-PLAN.md,plans/archive/BETTING-MODEL-BUILD-PLAN.md,232eb816a65131adc17a6fab5fd1a4623c9d43b80ad86a05d10316170e8ce8bf,19450,True,b1885db67c082a86bc187932d123ce70054c9923ac5440061f5691f8cd43e9dc
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/CLAUDE-IMPLEMENTATION-INSTRUCTIONS.md,plans/CLAUDE-IMPLEMENTATION-INSTRUCTIONS.md,d5b58869025562811276b1ba3f96ba61cd8b494f93bdd07bcd361c3f1c57460a,29002,True,ce9e04afaa59faef78db09e029f1626908db5ed04c4d67f679e0a42a0be2174b
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/DATA-RESEARCH-AND-OVERFITTING.md,plans/DATA-RESEARCH-AND-OVERFITTING.md,c0e4203d5365c3efed231a1718a2f9b5fcc1a4ddf223b4bbd8c2f144cdeed571,16823,True,59a847ed48c1e04912230af963d24692d87b85615c5ad8b232bde27efc8973df
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/GRIDIRON-MASTER-PLAN.md,plans/archive/MASTER-PLAN-2026-09-14.md,68de8301f4a7559c55cdefb2ba201b80fc639e198b3a56032d049cb14a767f54,192073,True,070a59876fe096d82b862021fab04cf1430d966c8d2b5d7aee98a92e1002b958
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/HANDOFF-MANIFEST.json,archive/recovery-indexes/ORIGINAL-HANDOFF-MANIFEST.json,118889d9f38689400259a663b5e587ebcd5d52fad5a25be482997aa3c3e3a562,63540,True,118889d9f38689400259a663b5e587ebcd5d52fad5a25be482997aa3c3e3a562
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/PLAN-CODE-CHECKS.json,audits/plan-code-checks/PLAN-CODE-CHECKS.json,ddb889adf8425641f89d0e49c35942650c18e85d00f97c4b1463d0c065d18782,1503,True,ddb889adf8425641f89d0e49c35942650c18e85d00f97c4b1463d0c065d18782
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/README-CLAUDE-HANDOFF.md,plans/archive/README-CLAUDE-HANDOFF.md,5ee97769681244e65b2ebf0eaa3ca01115e606187de170b622d0f5e72d5c2569,2860,True,bbb1370a816377185f0f9d771bbc380a503fb9827734eaec36ec5d3162881456
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/START-HERE-research-and-audits.md,archive/recovery-indexes/START-HERE-research-and-audits.md,99306df4f299860b357e9cd9eebe8280c01bd8c7124cbea04adbee9e20bb6221,8355,True,b6bfee81417d60da06bfd8b9185c339e2239b5e7d6f6e90bf78094d11f516bfb
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/WORK-PACKAGE-INDEX.json,plans/WORK-PACKAGE-INDEX.json,4bfa7fb2fc295fd9d4a78ffed4df263c9fe1d4da94268efbf0430d2d1da37c58,14706,True,4bfa7fb2fc295fd9d4a78ffed4df263c9fe1d4da94268efbf0430d2d1da37c58
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP01.md,plans/agent-prompts/WP01.md,077363eb4b78c6e1d4e3f24d4e20c93d5628d295672e15cab09c0678cc61723c,2643,True,0be732f517e27b14addfb560a98c52d2e1ace825958e3b84a1c3b8137983597c
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP02.md,plans/agent-prompts/WP02.md,57c1b1ba862f95de2c4b8697435825cc866eff139bfce87d3b7c790707fe31c6,2776,True,77d7424a2c78be7797cd3dfe39b98bdc8114b0b50cadd4345a8a52ac6895896e
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP03.md,plans/agent-prompts/WP03.md,02b25074223938d7c133a9169494eacbc28a31ed62d56e573309fb8153bd3698,2662,True,22dfaac5d2801c1ab81312893b717219823ff2ecc48d466520f1b62f952fa773
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP04.md,plans/agent-prompts/WP04.md,11d38bec831e5a0557384c51161e153654aeecef47b84f0957f2299f6f89c322,2834,True,ba67fd0daa3697c7dc41555bc88853e2f0b1c958c5f059bd418713773b991445
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP05.md,plans/agent-prompts/WP05.md,8e67d0cddf04464c726147287d2dcacdca2371f8805718050ca748c029cc9a49,2596,True,eecb8dc58eb9c32e13f9d1dc2c07341692e2d7e4e7b084618c08ccd7ceb42ea2
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP06.md,plans/agent-prompts/WP06.md,29dfc2f4f3267cbe3a3914f5db987a6c8ce7f1defe82dcea3b3c1ca23c8a94b9,2921,True,e1213bbfc0e066f98d490d5860a821441806f1ddc2054a5051e328f691903259
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP07.md,plans/agent-prompts/WP07.md,fc60dc222b3f8308efd501b766160c10b7f09246f88c86fdb173a33f55237578,2797,True,7e95334b5a39c7f3905e8524b1c60000bb5e23c7d8ece0cdb8b3196310e2b4ef
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP08.md,plans/agent-prompts/WP08.md,771d2f10fd79d49a4f442d7ec1c8a50c4a5b6771430e1a41ec0413534a89b089,2657,True,d1f2e5032ba8a11cccd057b337f76ca79a402eeae0250c93c9a336959476251e
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP09.md,plans/agent-prompts/WP09.md,1f66ce9903acccfdbd9668ae38662165e4163ffe18316ce758c74ffd671b76a6,2766,True,12702748060d32830545f39fe95d520c434317039cc560389d1855229235c75a
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP10.md,plans/agent-prompts/WP10.md,92939dc57270df5e2e0d05cb98ca92710e7cc249b8b8c3268bd13838961f0d2b,2722,True,7ef55cd8e6aa5c2314c7edb31d13e845afe585b31d46b90dfa8dacbd506db6fb
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP11.md,plans/agent-prompts/WP11.md,0127ed407d602b6e8cbc3e3cdec4073977630ec19156a1f0ef174c2aed323f3a,2821,True,e836dbdbb68970589653d5ac0214b45ab925dc42b17f02ab6aa7500dbbb3c9d8
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP12.md,plans/agent-prompts/WP12.md,020efd64971bde543b11c950200e5f2e48fa74a3aaa688b47a7ea1b8f2b4bd92,2895,True,02bba984f89edd530bce86b9a7d73d1c00c56635a11eab74e90193b468169e1e
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP13.md,plans/agent-prompts/WP13.md,4c54203c28b1376277c89ebbca4ddbe88a626e9586c4f894ff40656ac635b2b5,2917,True,8aea8a919becf13971f8441a915a91d3b0644555c7d03948112ed463f9ae57df
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP14.md,plans/agent-prompts/WP14.md,a70319cfdf03c435b30e40767b1c4406383af2a7dbd2716ba35629a0a315cb7b,2824,True,f77500bca725ab59117fe076090d3073ce5638f999175b236940329f39f54fa2
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP15.md,plans/agent-prompts/WP15.md,8d5d63396971edbb056bdbcab108dc72a67eac8bde02153e0f4f524f58f2013b,2865,True,d30dec35fe77de7546ef5d69a240eba1788c2f9df0a7fdad40240a4774c8d4f7
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP16.md,plans/agent-prompts/WP16.md,c4d944802236b7b0101fc4046996a9fe884c48cf3d5d2cf5ee4929788e9e1c8b,2848,True,e4a2771324a9dd95029d316a6c5ef152864d6d127e1ee89528baceb9c7f612be
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP17.md,plans/agent-prompts/WP17.md,1e26500476f8ce859c143bf5d41f147872f2e9bb7f0253ccb586708137005a05,2750,True,578d50a041d27c730bd2776a675b47404ff20c7ec317d60c3540fc5d1b908bb6
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP18.md,plans/agent-prompts/WP18.md,157ec8def69912a1d86bbc1bc78c5b33567811917a2d02db51db86ccce3eaeac,2763,True,018c2cccad0fe2d8f384d2564842e5917d3499fa5fa508a0fa8edbb78a2d8452
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP19.md,plans/agent-prompts/WP19.md,262dc7ef4fe45a1b055756f7e66de687924a26d80e0b21b91598c5c74cf78369,2933,True,3cdabab4974e6eba1281808dc49efa88681a9eb33a04905d6a7d385cbbdcccbf
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/agent-prompts/WP20.md,plans/agent-prompts/WP20.md,d6ada27200f33dff0917ce54599c37ecea309be49e60d921c0f76e4ec0f1ca58,2816,True,d48966a4d86a73a13dca53b3de1100ca611ea41e123ef1ee218c46e9325b7481
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/code-checks/README.md,audits/plan-code-checks/README.md,4524ce887d7a72c17adf5e9fb6c4b149336ab3b3ec30078b3ab69e68415dbf87,989,True,4524ce887d7a72c17adf5e9fb6c4b149336ab3b3ec30078b3ab69e68415dbf87
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/code-checks/probe-plan-gaps.mjs,audits/plan-code-checks/probe-plan-gaps.mjs,ec9ddc6fcdc6594f8d3530b2f042a37dc73892de64873ec5a02c03f502a1a2c3,3835,True,ec9ddc6fcdc6594f8d3530b2f042a37dc73892de64873ec5a02c03f502a1a2c3
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/gridiron-betting-continuation.md,audits/initial-betting-continuation.md,9521aaf2ecd6fea6906f8c9ea42f58209de229971b9ae693fd224a6734186079,20417,True,9521aaf2ecd6fea6906f8c9ea42f58209de229971b9ae693fd224a6734186079
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/gridiron-ml-ai-audit.md,audits/initial-ml-ai-audit.md,172f349ada9e3a471fa8039504abc84d9ed084f7fd92c32148da9d0ac00f6a9b,10511,True,172f349ada9e3a471fa8039504abc84d9ed084f7fd92c32148da9d0ac00f6a9b
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/INDEX.md,archive/recovery-indexes/INDEX.md,f1ee6d6699654e5e9724ca07fd0770a3e44f8228ac21d8ef58249e41da6d05de,21589,True,05e470a1d935b1f00779483d47668632c5b19e3d963d8664d6dd154ac9ec68da
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/MANIFEST.json,archive/recovery-indexes/MANIFEST.json,764000f66117506545b9f4834536134e65569f174393868bd95a872d2950e4f4,82796,True,764000f66117506545b9f4834536134e65569f174393868bd95a872d2950e4f4
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/CLEANUP_PLAN.md,audits/recovered-line-by-line/CLEANUP_PLAN.md,94da05febac7b60cb9f5447d84bff395cebedd09145c6109032a2be78b131380,19930,True,94da05febac7b60cb9f5447d84bff395cebedd09145c6109032a2be78b131380
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/COMPLETENESS-CRITIC.md,audits/recovered-line-by-line/COMPLETENESS-CRITIC.md,e665d9ef0d2cee75849be4794ce7d2d1801b3d750ee92e57bddb81f3b3c0bea6,23338,True,e665d9ef0d2cee75849be4794ce7d2d1801b3d750ee92e57bddb81f3b3c0bea6
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G01-platform-db-verify.md,audits/recovered-line-by-line/G01-platform-db-verify.md,cf67b286580cc094b582823d2a8529c91ab6075b70e96107383c7587f68d8b2d,12751,True,cf67b286580cc094b582823d2a8529c91ab6075b70e96107383c7587f68d8b2d
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G01-platform-db.md,audits/recovered-line-by-line/G01-platform-db.md,bb84cdc2e44998a4768e092d76281fcb04eae6e2be839a216e91f3de1cd7dd10,30391,True,bb84cdc2e44998a4768e092d76281fcb04eae6e2be839a216e91f3de1cd7dd10
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G02-migrations-late-verify.md,audits/recovered-line-by-line/G02-migrations-late-verify.md,f2235a2ecc03b0e3e2906800a3a29a1c7b65df35c68e51675afc2b9d2f0c404b,11879,True,f2235a2ecc03b0e3e2906800a3a29a1c7b65df35c68e51675afc2b9d2f0c404b
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G02-migrations-late.md,audits/recovered-line-by-line/G02-migrations-late.md,89d1f1d26541c3a3b5e50cb003362d99f53d3e2e000971479e0cb0a4ff56acd2,29498,True,89d1f1d26541c3a3b5e50cb003362d99f53d3e2e000971479e0cb0a4ff56acd2
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G03-routes-betting-verify.md,audits/recovered-line-by-line/G03-routes-betting-verify.md,6e16f381e33545c4d6a7fe7f03a3216f9fcfe72464468bc870bf94278149d6df,16856,True,6e16f381e33545c4d6a7fe7f03a3216f9fcfe72464468bc870bf94278149d6df
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G03-routes-betting.md,audits/recovered-line-by-line/G03-routes-betting.md,480ba8019ceffc6724653b6816c8a28f083747d1de4a00faac43012bd12ab408,16496,True,480ba8019ceffc6724653b6816c8a28f083747d1de4a00faac43012bd12ab408
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G04-routes-fantasy-verify.md,audits/recovered-line-by-line/G04-routes-fantasy-verify.md,5579403947c0cbe905a18283852a5d13a5eb72f638cb5929db4d65d619a9ea0e,14234,True,5579403947c0cbe905a18283852a5d13a5eb72f638cb5929db4d65d619a9ea0e
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G04-routes-fantasy.md,audits/recovered-line-by-line/G04-routes-fantasy.md,a681ddb4551a995396dbe69772449dd919d9c0359b138179b32a724472cf07bb,36622,True,a681ddb4551a995396dbe69772449dd919d9c0359b138179b32a724472cf07bb
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G05-nfl-core-model-verify.md,audits/recovered-line-by-line/G05-nfl-core-model-verify.md,cc271d4dbb582b5f6ca5762d6c18f18f6ebf4e5bc5139c13bd932384aa2b3dee,12819,True,cc271d4dbb582b5f6ca5762d6c18f18f6ebf4e5bc5139c13bd932384aa2b3dee
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G05-nfl-core-model.md,audits/recovered-line-by-line/G05-nfl-core-model.md,af186c27ffbff572a1639311d83b72d0e8e7fb67072a1a12d506e806db615421,32709,True,af186c27ffbff572a1639311d83b72d0e8e7fb67072a1a12d506e806db615421
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G06-nfl-council-research-verify.md,audits/recovered-line-by-line/G06-nfl-council-research-verify.md,2f1edbc94b1afea4362188dbac98a43f5ee276a2171ac1c321d82493dbffc3ba,22457,True,2f1edbc94b1afea4362188dbac98a43f5ee276a2171ac1c321d82493dbffc3ba
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G06-nfl-council-research.md,audits/recovered-line-by-line/G06-nfl-council-research.md,f42be80b6878871f1b24219b6dfde3e785837d77653dff5b713a5aaee879731f,43645,True,f42be80b6878871f1b24219b6dfde3e785837d77653dff5b713a5aaee879731f
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G06-verify.md,audits/recovered-line-by-line/G06-verify.md,afddf8d009ea2442519105de351e8ba53dcade05643dbd76b1c81bb1dddff735,17801,True,afddf8d009ea2442519105de351e8ba53dcade05643dbd76b1c81bb1dddff735
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G07-nfl-sim-strategy.md,audits/recovered-line-by-line/G07-nfl-sim-strategy.md,dbdc33c9552b9c1639db3bb3b5f6f384b8a7420f65062107af5c43d7c7504376,36234,True,dbdc33c9552b9c1639db3bb3b5f6f384b8a7420f65062107af5c43d7c7504376
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G08-nfl-execution-verify.md,audits/recovered-line-by-line/G08-nfl-execution-verify.md,7f2a0c728d202ae8fddc3733a780dc1913a9ec3b4adcf97c0bbc009688936246,26820,True,7f2a0c728d202ae8fddc3733a780dc1913a9ec3b4adcf97c0bbc009688936246
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G08-nfl-execution.md,audits/recovered-line-by-line/G08-nfl-execution.md,408a72ee080c7f304a5909728d048c213f0ac1e8fe4c80b1eefbe54c3dba7ace,65097,True,408a72ee080c7f304a5909728d048c213f0ac1e8fe4c80b1eefbe54c3dba7ace
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G09-market-data-verify.md,audits/recovered-line-by-line/G09-market-data-verify.md,45f1a8e96391931210dd99621fc3ad76fc80f9952c735161d64636150b9ea67a,19368,True,45f1a8e96391931210dd99621fc3ad76fc80f9952c735161d64636150b9ea67a
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G09-market-data.md,audits/recovered-line-by-line/G09-market-data.md,6afaf6aacc75ed2921c8db3af08b7689a9d5e5d5729c42489b7d4a9c7454986b,23061,True,6afaf6aacc75ed2921c8db3af08b7689a9d5e5d5729c42489b7d4a9c7454986b
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G10a-audit-evidence-verify.md,audits/recovered-line-by-line/G10a-audit-evidence-verify.md,0652657c24b42c6363c36e17be28c06c9bbf1934b88e2469103f1e61ba5ba601,21080,True,0652657c24b42c6363c36e17be28c06c9bbf1934b88e2469103f1e61ba5ba601
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G10a-audit-evidence.md,audits/recovered-line-by-line/G10a-audit-evidence.md,529c971f6b735a486609216abc1b12184b988f2d8aad88fe19e23565a78fa374,34516,True,529c971f6b735a486609216abc1b12184b988f2d8aad88fe19e23565a78fa374
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G10a-verify.md,audits/recovered-line-by-line/G10a-verify.md,474585c2761849eb0a6546fb936b56ffcacd14fd7e71e04914133e67b13cee36,18848,True,474585c2761849eb0a6546fb936b56ffcacd14fd7e71e04914133e67b13cee36
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G10b-replay-learning-verify.md,audits/recovered-line-by-line/G10b-replay-learning-verify.md,f855bd16cba03d1e3bf61ea5b2aa66257ffc4c495004eb836ee61824387450dc,19313,True,f855bd16cba03d1e3bf61ea5b2aa66257ffc4c495004eb836ee61824387450dc
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G10b-replay-learning.md,audits/recovered-line-by-line/G10b-replay-learning.md,00e7f216f371356741aaeeaf3fe9728432e1fc4905b93943a3422c3982a99f88,28364,True,00e7f216f371356741aaeeaf3fe9728432e1fc4905b93943a3422c3982a99f88
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G11-props-players.md,audits/recovered-line-by-line/G11-props-players.md,c8e7fd8120d10c904d616a5d5c8d506e099ce1158b496f8ce79cc61d8ab4732b,19869,True,c8e7fd8120d10c904d616a5d5c8d506e099ce1158b496f8ce79cc61d8ab4732b
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G12-news-verify.md,audits/recovered-line-by-line/G12-news-verify.md,e27ad102f3b613602dbadcbf53d0a71f3ce233a75d54112970e02bc907514af9,19563,True,e27ad102f3b613602dbadcbf53d0a71f3ce233a75d54112970e02bc907514af9
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G12-news.md,audits/recovered-line-by-line/G12-news.md,9811dde31c7e96dea731491d468e2b7c8d689ec785212b8f1263164029feb623,31621,True,9811dde31c7e96dea731491d468e2b7c8d689ec785212b8f1263164029feb623
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G13a-fantasy-draft-trade.md,audits/recovered-line-by-line/G13a-fantasy-draft-trade.md,2a9bfe4ad1de6cedf1227f8e4a4f3338a390c96d178c4333209a83ea37ccbaee,18322,True,2a9bfe4ad1de6cedf1227f8e4a4f3338a390c96d178c4333209a83ea37ccbaee
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G13b-player-models-verify.md,audits/recovered-line-by-line/G13b-player-models-verify.md,a97e540a900d37ce4b0c2ea240edd4ccb0942de3fb26b395d8baeba345ff4187,25124,True,a97e540a900d37ce4b0c2ea240edd4ccb0942de3fb26b395d8baeba345ff4187
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G13b-player-models.md,audits/recovered-line-by-line/G13b-player-models.md,ec8b0a50f7ae1a23a3e3a92e21596bdf558f06a7d2e8011f9d87393454e21f1b,24482,True,ec8b0a50f7ae1a23a3e3a92e21596bdf558f06a7d2e8011f9d87393454e21f1b
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G13c-infra-misc-verify.md,audits/recovered-line-by-line/G13c-infra-misc-verify.md,4ae539a8e3191d63dddc7190229446823d48586226850697283088dbef07a809,40587,True,4ae539a8e3191d63dddc7190229446823d48586226850697283088dbef07a809
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G13c-infra-misc.md,audits/recovered-line-by-line/G13c-infra-misc.md,2be5bc2dd6ca52051db7c037e561c5dc50afb7c057fd453ef397086f779cf6d6,63953,True,2be5bc2dd6ca52051db7c037e561c5dc50afb7c057fd453ef397086f779cf6d6
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G14-mlb-verify.md,audits/recovered-line-by-line/G14-mlb-verify.md,4870b7d37b080e769b096b9ddf1d7cbba9899c843086d49b62096598aa6e8412,27596,True,4870b7d37b080e769b096b9ddf1d7cbba9899c843086d49b62096598aa6e8412
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G14-mlb.md,audits/recovered-line-by-line/G14-mlb.md,04e6685bdf26e2744a7d18e19970acff0a1615e0f3ac335c0c2e905b23d63832,60785,True,04e6685bdf26e2744a7d18e19970acff0a1615e0f3ac335c0c2e905b23d63832
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G15-client-fantasy.md,audits/recovered-line-by-line/G15-client-fantasy.md,1bdcd47c5d813dbed475b9a89409ddf6087179d6dbe5840f55fb6d813dbc614d,24746,True,1bdcd47c5d813dbed475b9a89409ddf6087179d6dbe5840f55fb6d813dbc614d
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G15-verify.md,audits/recovered-line-by-line/G15-verify.md,8e5524a5c033f54292d0b53d754f1302fe351051ac3c2c23c5bffe04cebb1ecb,18288,True,8e5524a5c033f54292d0b53d754f1302fe351051ac3c2c23c5bffe04cebb1ecb
workspace/outputs/GRIDIRON-CLAUDE-HANDOFF/recovered-evidence/audit/G16-client-betting-verify.md,audits/recovered-line-by-line/G16-client-betting-verify.md,eae9094aa0a5aef7532c4acbf9837eac2d90c159af59fa295245930f6f3f0d66,25396,True,eae9094aa0a5aef7532c4acbf9837eac2d90c159af59fa295245930f6f3f0d66
